14/07/2019 13:10,24.8,
14/07/2019 13:15,24.9,
14/07/2019 13:20,24.77,
14/07/2019 13:25,25.03,
14/07/2019 13:30,25,
14/07/2019 13:35,25.63,
14/07/2019 13:40,25.06,
14/07/2019 13:45,25.16,
14/07/2019 13:50,25,
14/07/2019 13:55,25,
14/07/2019 14:00,25.3,
14/07/2019 14:05,25.57,
14/07/2019 14:10,25.46,
14/07/2019 14:15,25.4,
14/07/2019 14:20,25.5,
14/07/2019 14:25,25.36,
14/07/2019 14:30,25.63,
14/07/2019 14:35,25.37,
14/07/2019 14:40,25.7,
14/07/2019 14:45,25.5,
14/07/2019 14:50,25.66,
14/07/2019 14:55,25.4,
14/07/2019 15:00,25.43,
14/07/2019 15:05,25.23,
14/07/2019 15:10,25.03,
14/07/2019 15:15,25.06,
14/07/2019 15:20,24.93,
14/07/2019 15:25,24.93,
14/07/2019 15:30,24.73,
14/07/2019 15:35,24.57,
14/07/2019 15:40,24.6,
14/07/2019 15:45,24.46,
14/07/2019 15:50,24.47,
14/07/2019 15:55,24.43,
14/07/2019 16:00,24.4,
14/07/2019 16:05,24.13,
14/07/2019 16:10,24.06,
14/07/2019 16:15,24.1,
14/07/2019 16:20,24.07,
14/07/2019 16:25,23.93,
14/07/2019 16:30,23.9,
14/07/2019 16:35,23.73,
14/07/2019 16:40,23.7,
14/07/2019 16:45,23.53,
14/07/2019 16:50,23.5,
14/07/2019 16:55,23.5,
14/07/2019 17:00,23.33,
14/07/2019 17:05,23.23,
14/07/2019 17:10,23.2,
14/07/2019 17:15,23.13,
14/07/2019 17:20,23.03,
14/07/2019 17:25,22.93,
14/07/2019 17:30,22.87,
14/07/2019 17:35,22.77,
14/07/2019 17:40,22.67,
14/07/2019 17:45,22.6,
14/07/2019 17:50,22.43,
14/07/2019 17:55,22.3,
14/07/2019 18:00,22.2,
14/07/2019 18:05,22.23,
14/07/2019 18:10,22.2,
14/07/2019 18:15,22.1,
14/07/2019 18:20,22.1,
14/07/2019 18:25,22.07,
14/07/2019 18:30,21.87,
14/07/2019 18:35,21.7,
14/07/2019 18:40,21.63,
14/07/2019 18:45,21.57,
14/07/2019 18:50,21.47,
14/07/2019 18:55,21.5,
14/07/2019 19:00,21.43,
14/07/2019 19:05,21.46,
14/07/2019 19:10,21.5,
14/07/2019 19:15,21.46,
14/07/2019 19:20,21.4,
14/07/2019 19:25,21.4,
14/07/2019 19:30,21.27,
14/07/2019 19:35,21.2,
14/07/2019 19:40,21.16,
14/07/2019 19:45,21.23,
14/07/2019 19:50,21.23,
14/07/2019 19:55,21.2,
14/07/2019 20:00,21.1,
14/07/2019 20:05,21.13,
14/07/2019 20:10,21.17,
14/07/2019 20:15,21.17,
14/07/2019 20:20,21.13,
14/07/2019 20:25,21.13,
14/07/2019 20:30,21.23,
14/07/2019 20:35,21.26,
14/07/2019 20:40,21.17,
14/07/2019 20:45,21.03,
14/07/2019 20:50,21.13,
14/07/2019 20:55,21.13,
14/07/2019 21:00,21.23,
14/07/2019 21:05,21.23,
14/07/2019 21:10,21.2,
14/07/2019 21:15,21.2,
14/07/2019 21:20,21.03,
14/07/2019 21:25,21.1,
14/07/2019 21:30,21.1,
14/07/2019 21:35,21.13,
14/07/2019 21:40,20.97,
14/07/2019 21:45,20.93,
14/07/2019 21:50,20.8,
14/07/2019 21:55,20.76,
14/07/2019 22:00,20.76,
14/07/2019 22:05,20.73,
14/07/2019 22:10,20.8,
14/07/2019 22:15,20.8,
14/07/2019 22:20,20.83,
14/07/2019 22:25,20.87,
14/07/2019 22:30,20.9,
14/07/2019 22:35,20.86,
14/07/2019 22:40,20.96,
14/07/2019 22:45,20.93,
14/07/2019 22:50,20.97,
14/07/2019 22:55,21,
14/07/2019 23:00,20.96,
14/07/2019 23:05,20.86,
14/07/2019 23:10,20.97,
14/07/2019 23:15,20.93,
14/07/2019 23:20,20.9,
14/07/2019 23:25,20.9,
14/07/2019 23:30,20.96,
14/07/2019 23:35,20.93,
14/07/2019 23:40,20.87,
14/07/2019 23:45,20.9,
14/07/2019 23:50,20.93,
14/07/2019 23:55,20.96,
15/07/2019 0:00,20.97,
15/07/2019 0:05,20.93,
15/07/2019 0:10,21,
15/07/2019 0:15,21,
15/07/2019 0:20,21.13,
15/07/2019 0:25,21.27,
15/07/2019 0:30,21.16,
15/07/2019 0:35,21.13,
15/07/2019 0:40,21.03,
15/07/2019 0:45,21,
15/07/2019 0:50,20.97,
15/07/2019 0:55,20.9,
15/07/2019 1:00,20.76,
15/07/2019 1:05,20.8,
15/07/2019 1:10,20.86,
15/07/2019 1:15,20.87,
15/07/2019 1:20,20.9,
15/07/2019 1:25,20.96,
15/07/2019 1:30,21.1,
15/07/2019 1:35,21.1,
15/07/2019 1:40,21.2,
15/07/2019 1:45,21.17,
15/07/2019 1:50,21.23,
15/07/2019 1:55,21.33,
15/07/2019 2:00,21.33,
15/07/2019 2:05,21.4,
15/07/2019 2:10,21.37,
15/07/2019 2:15,21.37,
15/07/2019 2:20,21.43,
15/07/2019 2:25,21.5,
15/07/2019 2:30,21.43,
15/07/2019 2:35,21.46,
15/07/2019 2:40,21.36,
15/07/2019 2:45,21.4,
15/07/2019 2:50,21.37,
15/07/2019 2:55,21.47,
15/07/2019 3:00,21.57,
15/07/2019 3:05,21.6,
15/07/2019 3:10,21.73,
15/07/2019 3:15,21.7,
15/07/2019 3:20,21.73,
15/07/2019 3:25,21.6,
15/07/2019 3:30,21.5,
15/07/2019 3:35,21.4,
15/07/2019 3:40,21.43,
15/07/2019 3:45,21.5,
15/07/2019 3:50,21.6,
15/07/2019 3:55,21.96,
15/07/2019 4:00,22.6,
15/07/2019 4:05,22.76,
15/07/2019 4:10,22.76,
15/07/2019 4:15,22.83,
15/07/2019 4:20,22.73,
15/07/2019 4:25,22.7,
15/07/2019 4:30,22.8,
15/07/2019 4:35,22.77,
15/07/2019 4:40,22.83,
15/07/2019 4:45,22.8,
15/07/2019 4:50,22.7,
15/07/2019 4:55,22.63,
15/07/2019 5:00,22.63,
15/07/2019 5:05,22.4,
15/07/2019 5:10,22.23,
15/07/2019 5:15,22.2,
15/07/2019 5:20,22.13,
15/07/2019 5:25,22.07,
15/07/2019 5:30,21.93,
15/07/2019 5:35,21.93,
15/07/2019 5:40,21.9,
15/07/2019 5:45,21.8,
15/07/2019 5:50,21.8,
15/07/2019 5:55,21.93,
15/07/2019 6:00,21.93,
15/07/2019 6:05,21.86,
15/07/2019 6:10,21.93,
15/07/2019 6:15,22.03,
15/07/2019 6:20,21.83,
15/07/2019 6:25,21.8,
15/07/2019 6:30,22,
15/07/2019 6:35,22.03,
15/07/2019 6:40,22.1,
